riblet_height,riblet_spacing,lotus_intensity,velocity,temperature,salinity,time,material,coating,drag_reduction,biofouling,hydrophobicity,durability,aspect_ratio,multiscale_index,velocity_riblet_interact,composite_performance,drag_reduction_clipped,is_shs,better_than_painting,design_category,solid_fraction_f,cos_theta_eff,effective_contact_angle,estimated_slip_length
0.1185987728064911,0.9536417085395773,0.6855530608543323,14.966957496926407,7.143292798075513,18.900572832357174,63.914842550706204,0,3,0.8045013461946706,-39.05547818427535,72.11090868203242,64.15154143323181,0.12436394861982956,0.6774224856832266,1.8613499331429286,0.5186594521463257,11.205575239026755,0,0,0.0,0.8893917323011932,-0.4147981554531256,114.50660601567361,1.0112027281875362
0.2822044320185279,0.05021358609459591,0.8938264421314338,15.437686718121087,22.185578210444472,15.175540621874099,25.56638790334295,2,2,21.486019493596817,-52.81915146902954,94.772088448345,35.50008572215067,5.619969295114806,0.8686022637889496,86.75932534344217,0.9756816587769692,103.18362300201176,1,1,0.0,0.15105810245040685,-0.9006068114001848,154.23794487508107,0.12919571463752996
0.12089670583498624,0.9845663250196135,0.4732670218114102,21.501137475703768,24.452128932012812,26.26680367461772,14.838093686456546,0,3,0.5666696327363645,-21.5259686076724,42.792214285125766,64.3407334287497,0.12279171039174783,0.46754537941967683,2.640161446009773,0.4055104852844227,7.474563134384922,0,0,0.0,0.8906371419959049,-0.41397870096069833,114.4550168713597,1.0432637472180484
0.18689870607001394,0.8418758870214198,0.23843648249873906,9.775316698019045,8.008833727057318,33.89209723444361,465.86163987199694,1,1,1.0082247118008325,10.114979833362918,15.526005324621192,58.85494232584076,0.2220024197733542,0.23398013549284905,2.1701439610111026,0.2881667647529796,14.401508750258069,0,0,0.0,0.8183289851303821,-0.4615560116514602,117.4875597524481,0.9306440895213107
0.12457724183762509,0.9307639861865482,0.681773702408978,8.161794282802818,20.825101092495295,28.026041642583067,1052.8032229392172,0,4,0.8095615908031643,2.221678015400426,65.47029159567619,72.66851365083883,0.13384392804464257,0.6732803536686245,1.0924066067026355,0.3731228971342001,11.284958402912713,0,0,0.0,0.8819555983551796,-0.41969098180113484,114.81507941933542,0.9910960557473733
0.16737652683376317,0.18349773392063312,0.74174227831823,1.8599850552594415,34.573519220869436,34.31438830916542,217.90798146178983,2,2,3.6874715195813774,-35.350865869198046,73.27668775745377,35.916340062185355,0.9121399546340023,0.7293272536831632,1.6965666839242692,0.6827773749992982,56.43249833443159,0,1,0.0,0.5229742716146567,-0.6558934637186253,130.98743187141403,0.253740588598666
0.27865048864768754,0.6686742191212007,0.8319954593027926,21.253510958618918,16.830636942982444,17.385219575743097,406.3615482102211,1,4,2.049842507935624,-30.546708502710068,87.75634191811179,47.17367660892269,0.4167202263213836,0.8088118651740546,8.856767896799683,0.6025191502055296,30.74200661439407,1,1,0.0,0.705855666786499,-0.5355611895350547,122.38197791165042,0.7958956103848775
0.044645481110959465,0.7277983405480292,0.7085969316850814,14.032120320711552,27.445159839076048,27.34974338044062,572.7091152505212,2,1,0.5135145559797567,-18.10496578734093,70.09428897512426,42.75142696610972,0.06134311838939239,0.7054333665921984,0.8607740180876075,0.5286873156643244,6.640686811003696,0,0,0.0,0.9422023685587355,-0.3800498205775077,112.3367686925193,0.7497880557777352
0.27321611596546075,0.286560203280918,0.4281415335906159,18.89055401245195,9.546030825598887,16.92423833450086,317.5928133151402,1,3,4.084074426266362,-8.673289223646556,38.14838657209592,38.90009907877926,0.9534302370220893,0.4164440169015035,18.010825389570645,0.4862590610293967,62.65425162402063,0,1,0.0,0.5119199964491448,-0.6631669541076675,131.54185231509732,0.4005107916499721
0.26886283032142744,0.5624098028149033,0.7459388184048587,22.40520477658268,12.491048523918762,17.751444380867255,249.90352570731807,1,0,2.231837167030665,-33.22501995214546,78.21021462991627,72.53871198968224,0.47805417139171436,0.7258832962085634,10.710901604330912,0.5066946465531719,33.597068566351965,0,0,0.0,0.6765651891218672,-0.5548337338307519,123.69926354531623,0.6837502994959475
0.13103452230818605,0.2607066929348935,0.19561664064751136,8.438744708718858,33.121658010545715,23.08283419164024,568.3923692106705,0,3,2.1551472406640437,17.526203976512285,0.6057166714700437,64.12481720509328,0.502610877466164,0.19305338734123348,4.241404882762133,0.2318208520973508,32.39398660803224,0,0,0.0,0.6655082929296299,-0.5621089488025832,124.20177143917662,0.3195765562367765
0.09257920081770281,0.08455396524297923,0.5875626609788286,12.566687833655688,3.6920203833954455,21.968375943742295,994.8706165717914,2,1,4.096465695999775,9.64929630339272,64.86206043471597,42.10456326181039,1.094899637787857,0.5821230528204543,13.759261957262684,0.4906314068317214,62.848641079888345,0,0,0.0,0.47734983669955955,-0.6859134228649084,133.3074850857635,0.12238127157822401
0.033407728973795014,0.4010296762388005,0.2934989594888239,20.080657755049998,17.518976039316634,39.59643802516669,437.02853024646896,2,0,0.6609180005123718,3.134001515310765,22.032934361675625,55.66070394972628,0.08330467206928036,0.2925184461195545,1.6728126092198916,0.326739196945796,8.953095143013217,0,0,0.0,0.9231013451551396,-0.3926179092189388,113.11749174119296,0.4173989648808413
0.1045066024855834,0.25893132393936313,0.6688695800701911,20.239741903634993,13.503338509605728,17.404389842262145,1030.192680694059,2,1,1.943973772214144,4.61309160261965,66.65046256194171,42.21599753847997,0.4036058569113094,0.6618794513382817,8.168878374680338,0.4823786930232968,29.08117875953688,0,0,0.0,0.7124507176113811,-0.531221778938539,122.08804273173267,0.30676560428551775
0.167014482167785,0.7111927870509394,0.28260583337512124,4.370911383822247,34.417739920562354,27.921030924292257,285.9227084336903,0,3,1.1802609599022373,0.8770587630036667,13.794860941951026,64.28960005928765,0.23483681270660842,0.2778859066832471,1.0264508979998477,0.291419737203577,17.100346995040898,0,0,0.0,0.80982360560512,-0.46715238005245285,117.84960956332847,0.7902993864970553
0.21311017617022615,0.8546828310922514,0.7850647797553924,10.111614411029597,31.301283035156157,36.282445471732046,1024.8399891926833,1,3,0.9397641669212857,-2.0013050315116847,76.55950480347019,39.22303547684254,0.24934387245618062,0.7683342504035212,2.521269094029842,0.5195971617767061,13.32752615171474,0,1,0.0,0.8004201421615199,-0.47333966958131524,118.25130102388404,0.9553125651885561
